29.7 4.0 0.7
53.6 4.0 0.7
1.4 14.0 0.8
37.1 19.0 0.8
95.5 19.0 0.6
1.4 14.0 0.8
39.1 19.0 0.8
99.3 19.0 0.6
1.4 14.0 0.8
41.4 19.0 0.8
162.2 26.0 0.8
0.6 12.0 0.8
25.7 30.0 0.8
10.2 9.0 0.7
205.8 22.0 0.6
1.1 14.0 0.8
8.0 8.0 0.8
24.6 11.0 0.6
202.2 27.0 0.8
0.6 12.0 0.8
14.5 19.0 0.8
6.3 3.0 0.6
21.6 7.0 0.8
142.0 19.0 0.8
1.6 14.0 0.8
